sample_id	slot	source_field	discovery_uri	generation	byte_size	checksum_algorithm	checksum_value	created_at	updated_at	immutable_read_uri	metageneration	crc32c_base64	md5_base64	etag
NA20752	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.combined.bed.gz	1777750559124730	338451802	md5_base64	6PiyFS81ardWCvdvVxNwWA==	2026-05-02T19:35:59.135Z	2026-06-02T20:37:11.068Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.combined.bed.gz?generation=1777750559124730	2	SxftEw==	6PiyFS81ardWCvdvVxNwWA==	CPrZzfSsm5QDEAI=
NA20752	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.combined.bed.gz.tbi	1777750563070919	1694620	md5_base64	GTOICN9rqKQRPLrgg/Yn1w==	2026-05-02T19:36:03.074Z	2026-06-03T15:20:58.498Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.combined.bed.gz.tbi?generation=1777750563070919	3	gIowSw==	GTOICN9rqKQRPLrgg/Yn1w==	CMfHvvasm5QDEAM=
NA20752	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap1.bed.gz	1777750550628291	289963985	md5_base64	OYtBr/VNkqckONyaYnnl3w==	2026-05-02T19:35:50.639Z	2026-06-02T19:58:02.199Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap1.bed.gz?generation=1777750550628291	2	WmU01Q==	OYtBr/VNkqckONyaYnnl3w==	CMOPx/Csm5QDEAI=
NA20752	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap1.bed.gz.tbi	1777750561096393	1575053	md5_base64	yAqyCXX3NJr96IKjQXSxng==	2026-05-02T19:36:01.100Z	2026-06-02T20:01:26.087Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap1.bed.gz.tbi?generation=1777750561096393	2	8Oz6zg==	yAqyCXX3NJr96IKjQXSxng==	CMmFxvWsm5QDEAI=
NA20752	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap2.bed.gz	1777750543409245	289948591	md5_base64	cmnsj6i+z3W5snBz9iEjUA==	2026-05-02T19:35:43.414Z	2026-06-03T14:46:05.403Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap2.bed.gz?generation=1777750543409245	3	M4lK2g==	cmnsj6i+z3W5snBz9iEjUA==	CN3Aju2sm5QDEAM=
NA20752	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap2.bed.gz.tbi	1777750565005727	1575362	md5_base64	0YEPg43D1DkVNC/7VDZwTA==	2026-05-02T19:36:05.009Z	2026-06-03T16:00:37.779Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/2a147a49-5fe1-4804-a43a-2a30a4f39558/call-CpgPileup/NA20752.hap2.bed.gz.tbi?generation=1777750565005727	3	u4Flag==	0YEPg43D1DkVNC/7VDZwTA==	CJ/TtPesm5QDEAM=
NA20762	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.combined.bed.gz	1777749528846402	193345761	md5_base64	vbZDlFMFlBssrXquqIAuoQ==	2026-05-02T19:18:48.850Z	2026-06-03T14:30:57.370Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.combined.bed.gz?generation=1777749528846402	3	gDEY6w==	vbZDlFMFlBssrXquqIAuoQ==	CMLAqompm5QDEAM=
NA20762	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.combined.bed.gz.tbi	1777749530700736	1693970	md5_base64	q0tWaG9vsv3y5/leTCXVZA==	2026-05-02T19:18:50.704Z	2026-06-03T14:38:05.298Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.combined.bed.gz.tbi?generation=1777749530700736	3	smthqA==	q0tWaG9vsv3y5/leTCXVZA==	CMDXm4qpm5QDEAM=
NA20762	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap1.bed.gz	1777749521283586	171799269	md5_base64	VCTeNRGCR5r7IBh5qM/WjQ==	2026-05-02T19:18:41.291Z	2026-06-03T15:07:07.280Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap1.bed.gz?generation=1777749521283586	3	A7Bozg==	VCTeNRGCR5r7IBh5qM/WjQ==	CIL03IWpm5QDEAM=
NA20762	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap1.bed.gz.tbi	1777749515948504	1573501	md5_base64	aAVrpT1DhAX18ttDiST9zw==	2026-05-02T19:18:35.952Z	2026-06-03T16:04:41.732Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap1.bed.gz.tbi?generation=1777749515948504	3	mtHL1Q==	aAVrpT1DhAX18ttDiST9zw==	CNijl4Opm5QDEAM=
NA20762	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap2.bed.gz	1777749524941634	171737435	md5_base64	Z/FxbQ73LOWSK7bYRHrI6Q==	2026-05-02T19:18:44.947Z	2026-06-03T15:34:38.975Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap2.bed.gz?generation=1777749524941634	3	3GZCUw==	Z/FxbQ73LOWSK7bYRHrI6Q==	CMKWvIepm5QDEAM=
NA20762	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap2.bed.gz.tbi	1777749517809959	1575667	md5_base64	NZ4ctD1RlpRwuSrSWB6ztQ==	2026-05-02T19:18:37.813Z	2026-06-03T15:45:30.220Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/d73f7543-de51-45a2-beab-2f32aa8266c4/call-CpgPileup/NA20762.hap2.bed.gz.tbi?generation=1777749517809959	3	dF1xLQ==	NZ4ctD1RlpRwuSrSWB6ztQ==	CKfyiISpm5QDEAM=
NA20799	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.combined.bed.gz	1777763198288211	336357851	md5_base64	ya8OW4ZrS+/PwwFbaKXKGg==	2026-05-02T23:06:38.292Z	2026-06-03T16:00:37.779Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.combined.bed.gz?generation=1777763198288211	3	AM6jAg==	ya8OW4ZrS+/PwwFbaKXKGg==	CNOCt//bm5QDEAM=
NA20799	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.combined.bed.gz.tbi	1777763176948114	1684316	md5_base64	7hA/2oRERqLrJ7A2qb3Idg==	2026-05-02T23:06:16.953Z	2026-06-03T15:28:25.705Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.combined.bed.gz.tbi?generation=1777763176948114	3	j4mg4A==	7hA/2oRERqLrJ7A2qb3Idg==	CJLDoPXbm5QDEAM=
NA20799	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap1.bed.gz	1777763185730511	298900157	md5_base64	iEwkTqkpWXL/UbM4coBrIQ==	2026-05-02T23:06:25.736Z	2026-06-02T20:00:14.863Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap1.bed.gz?generation=1777763185730511	2	iV23Tg==	iEwkTqkpWXL/UbM4coBrIQ==	CM/HuPnbm5QDEAI=
NA20799	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap1.bed.gz.tbi	1777763173208984	1663472	md5_base64	BawnUa/cGL126CVf+PRvIA==	2026-05-02T23:06:13.213Z	2026-06-03T15:07:06.700Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap1.bed.gz.tbi?generation=1777763173208984	3	B8UFKQ==	BawnUa/cGL126CVf+PRvIA==	CJinvPPbm5QDEAM=
NA20799	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap2.bed.gz	1777763171434032	298530616	md5_base64	Ot1OFsvWh4SAn6SxLFWoOA==	2026-05-02T23:06:11.439Z	2026-06-02T19:55:25.737Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap2.bed.gz?generation=1777763171434032	2	GK9cYQ==	Ot1OFsvWh4SAn6SxLFWoOA==	CLD8z/Lbm5QDEAI=
NA20799	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap2.bed.gz.tbi	1777763175171502	1663387	md5_base64	4VKDdUoaU3FdT8n5UxpCxQ==	2026-05-02T23:06:15.174Z	2026-06-03T15:46:11.657Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/569a9e19-4a00-4d9c-98ff-6de0000f6e8f/MethylationProfiling/2167aca7-d22c-48fc-8e96-395b5a27c8a4/call-CpgPileup/NA20799.hap2.bed.gz.tbi?generation=1777763175171502	3	1+hGqg==	4VKDdUoaU3FdT8n5UxpCxQ==	CK6LtPTbm5QDEAM=
NA20805	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.combined.bed.gz	1777748988519926	351280853	md5_base64	/HNpOBzpzUNKph6QRpz8WA==	2026-05-02T19:09:48.525Z	2026-06-03T15:13:05.399Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.combined.bed.gz?generation=1777748988519926	3	q1ru5Q==	/HNpOBzpzUNKph6QRpz8WA==	CPbL14enm5QDEAM=
NA20805	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.combined.bed.gz.tbi	1777748990482039	1693356	md5_base64	QIvAR7GeIT7O4znWTvI3Kg==	2026-05-02T19:09:50.488Z	2026-06-03T16:01:14.574Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.combined.bed.gz.tbi?generation=1777748990482039	3	wgZAgQ==	QIvAR7GeIT7O4znWTvI3Kg==	CPesz4inm5QDEAM=
NA20805	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap1.bed.gz	1777748980816976	293840778	md5_base64	WQjlVKNvAa2Cyw81C6i1Hw==	2026-05-02T19:09:40.822Z	2026-06-03T14:59:04.905Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap1.bed.gz?generation=1777748980816976	3	JMvdaQ==	WQjlVKNvAa2Cyw81C6i1Hw==	CNC4gYSnm5QDEAM=
NA20805	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap1.bed.gz.tbi	1777748999773119	1556758	md5_base64	E7vvPlPPA3O6jNeAIbpt9g==	2026-05-02T19:09:59.777Z	2026-06-03T14:40:59.164Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap1.bed.gz.tbi?generation=1777748999773119	3	89keSw==	E7vvPlPPA3O6jNeAIbpt9g==	CL+3ho2nm5QDEAM=
NA20805	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap2.bed.gz	1777748997647240	293935765	md5_base64	M2CiQfFz8OCfkRZQIX6FGA==	2026-05-02T19:09:57.651Z	2026-06-02T20:00:46.424Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap2.bed.gz?generation=1777748997647240	2	kwl2jA==	M2CiQfFz8OCfkRZQIX6FGA==	CIjXhIynm5QDEAI=
NA20805	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap2.bed.gz.tbi	1777749001796192	1556870	md5_base64	DkHFwun+TUvEBuuBnrQIEA==	2026-05-02T19:10:01.800Z	2026-06-03T15:20:42.854Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/332b5c35-a955-4cd0-9b4e-a3f50a5e2881/call-CpgPileup/NA20805.hap2.bed.gz.tbi?generation=1777749001796192	3	F0if1g==	DkHFwun+TUvEBuuBnrQIEA==	COD0gY6nm5QDEAM=
NA20806	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.combined.bed.gz	1777747856501373	195200473	md5_base64	8AbdVVpo84DN74R78RkqXQ==	2026-05-02T18:50:56.505Z	2026-06-03T14:31:03.418Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.combined.bed.gz?generation=1777747856501373	3	etrAPA==	8AbdVVpo84DN74R78RkqXQ==	CP3U8uuim5QDEAM=
NA20806	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.combined.bed.gz.tbi	1777747851531263	1696001	md5_base64	nYQR3CHwaBmfnAhSAeoYGg==	2026-05-02T18:50:51.534Z	2026-06-03T15:55:04.237Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.combined.bed.gz.tbi?generation=1777747851531263	3	ZlkgVQ==	nYQR3CHwaBmfnAhSAeoYGg==	CP+nw+mim5QDEAM=
NA20806	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap1.bed.gz	1777747865089026	173574894	md5_base64	+XP5orje+oMNDHPDXwYIJQ==	2026-05-02T18:51:05.095Z	2026-06-02T19:56:49.802Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap1.bed.gz?generation=1777747865089026	2	KZH1IQ==	+XP5orje+oMNDHPDXwYIJQ==	CILo/u+im5QDEAI=
NA20806	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap1.bed.gz.tbi	1777747860446908	1571974	md5_base64	wP1r2YJGgBe8xJGOuycRZw==	2026-05-02T18:51:00.451Z	2026-06-02T20:21:57.212Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap1.bed.gz.tbi?generation=1777747860446908	2	/veleg==	wP1r2YJGgBe8xJGOuycRZw==	CLy94+2im5QDEAI=
NA20806	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap2.bed.gz	1777747869169620	173407326	md5_base64	vJTumbiCsK3+SnGG3Abl9w==	2026-05-02T18:51:09.174Z	2026-06-03T15:32:03.988Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap2.bed.gz?generation=1777747869169620	3	IAkZFg==	vJTumbiCsK3+SnGG3Abl9w==	CNTv9/Gim5QDEAM=
NA20806	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap2.bed.gz.tbi	1777747858471236	1572840	md5_base64	1wLBn2bn+OvkXmswB0U3tA==	2026-05-02T18:50:58.474Z	2026-06-03T15:05:09.705Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/616a1f56-cf29-4faf-8cea-9afa07eb7f1a/call-CpgPileup/NA20806.hap2.bed.gz.tbi?generation=1777747858471236	3	aQ5EGQ==	1wLBn2bn+OvkXmswB0U3tA==	CMTy6uyim5QDEAM=
NA20809	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a82858fb-0dd0-4e97-8829-582d4f33e20c/call-CpgPileup/NA20809.combined.bed.gz	1777748542832951	335886347	md5_base64	wkGQ5Zdjy5gor9gXIJrIKg==	2026-05-02T19:02:22.836Z	2026-06-03T15:11:57.858Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a82858fb-0dd0-4e97-8829-582d4f33e20c/call-CpgPileup/NA20809.combined.bed.gz?generation=1777748542832951	3	iPnHXA==	wkGQ5Zdjy5gor9gXIJrIKg==	CLeClbOlm5QDEAM=
NA20809	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a82858fb-0dd0-4e97-8829-582d4f33e20c/call-CpgPileup/NA20809.combined.bed.gz.tbi	1777748551582529	1693559	md5_base64	pemSp8UsxBM0qA8C+XPYxA==	2026-05-02T19:02:31.587Z	2026-06-02T20:33:20.162Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a82858fb-0dd0-4e97-8829-582d4f33e20c/call-CpgPileup/NA20809.combined.bed.gz.tbi?generation=1777748551582529	2	KYL8gg==	pemSp8UsxBM0qA8C+XPYxA==	CMGGq7elm5QDEAI=
